"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-07",,,,,,,"12","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"1.49","3,,N,18,",,,,,,,"5.96",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-08",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.21",",,N,06,",,,,,,,"4.26",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-09",,,,,,,"15",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"1.38",",,N,10,",,,,,,,"7.50",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-10",,,,,,,"16",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"3.16",",,N,02,",,,,,,,"6.02",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2019-11",,,,,,,"14",",N","8",",N","11",",N","4","1,N",,,,,,,,,,,,,"6",",,N,01,","2.2","1,,N,01,","0.79",",,N,27,",,,,,,,"2.53",",,,N","8.2","1,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-01",,,,,,,"11",",N","5",",N","21","2,N",,,,,,,,,,,,,,,"9","2,,N,24,",,,"0.67",",,N,18,",,,,,,,"2.10",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-02",,,,,,,"4",",N","3",",N","26","3,N","3","3,N",,,,,,,,,,,,,"13","3,,N,18,","5.5","3,,N,18,+","0.64",",,N,18,",,,,,,,"1.31",",,,N","13.7","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-03",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.56",",,N,20,",,,,,,,"3.47",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-04",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.49",",,N,13,",,,,,,,"2.09",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-05",,,,,,,"16",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.78",",,N,18,",,,,,,,"5.24",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-06",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"1.68",",,N,25,",,,,,,,"7.25",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-07",,,,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"2.39",",,N,10,",,,,,,,"5.82",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-08",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.21",",,N,16,",,,,,,,"0.58",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-09",,,,,,,"12",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"1.09",",,N,12,",,,,,,,"4.33",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-10",,,,,,,"12",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"2.61",",,N,23,",,,,,,,"3.72",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-11",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.05",",,N,11,",,,,,,,"2.21",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2020-12",,,,,,,"6",",N","4",",N","16","3,N","4","3,N",,,,,,,,,,,,,"8","3,,N,30,","5.5","3,,N,30,","0.69",",,N,30,",,,,,,,"1.57",",,,N","14.1","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-01",,,,,,,"12",",N","5",",N","31",",N","6","1,N",,,,,,,,,,,,,"13",",,N,31,","5.7","1,,N,26,","0.57",",,N,31,",,,,,,,"1.70",",,,N","18.6","1,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-02",,,,,,,"7",",N","2",",N","28",",N","3",",N",,,,,,,,,,,,,"14",",,N,22,+","3.5",",,N,05,","0.40",",,N,05,",,,,,,,"0.88",",,,N","9.2",",,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-03",,,,,,,"9",",N","4",",N","11","3,N","1","3,N",,,,,,,,,,,,,"9","3,,N,01,","2.8","3,,N,16,","0.74",",,N,24,",,,,,,,"1.53",",,,N","2.8","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-04",,,,,,,"8",",N","3",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,T,N,22,+","0.92",",,N,11,",,,,,,,"1.72",",,,N","0.0","4,T,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-05",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.89",",,N,04,",,,,,,,"2.94",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-06",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.69",",,N,18,",,,,,,,"4.61",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-07",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.88",",,N,15,",,,,,,,"2.37",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-08",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"1.64",",,N,08,",,,,,,,"4.26",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-09",,,,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.34",",,N,13,",,,,,,,"3.23",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-10",,,,,,,"14","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"1.03","3,,N,08,",,,,,,,"3.20",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-11",,,,,,,"6",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.20",",,N,12,",,,,,,,"0.41",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2021-12",,,,,,,"8",",N","3",",N",,,"2","3,N",,,,,,,,,,,,,,,"2.9","3,,N,29,","0.87",",,N,11,",,,,,,,"1.83",",,,N","6.1","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-01",,,,,,,"8",",N","2",",N","29","2,N","2","4,N",,,,,,,,,,,,,"7","2,,N,25,+","3.8","4,,N,23,","0.21",",,N,23,",,,,,,,"0.54",",,,N","6.5","4,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-02",,,,,,,"8",",N","2",",N","24",",N","1","1,N",,,,,,,,,,,,,"4",",,N,01,","2.0","1,,N,25,","0.11",",,N,25,",,,,,,,"0.38",",,,N","3.4","1,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-03",,,,,,,"13","1,N","9","1,N","4","3,N","1","3,N",,,,,,,,,,,,,"3","3,,N,07,","3.0","3,,N,07,","0.94","1,,N,23,",,,,,,,"4.77","1,,,N","4.6","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-04",,,,,,,"16",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"0.91",",,N,23,",,,,,,,"3.69",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-05",,,,,,,"14","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"1.36","1,,N,26,",,,,,,,"3.02","1,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-06",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.91",",,N,16,+",,,,,,,"3.35",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-07",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.49",",,N,06,",,,,,,,"4.30",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-08",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.96",",,N,07,",,,,,,,"5.34",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-09",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"2.16",",,N,12,",,,,,,,"4.08",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-10",,,,,,,"4","4,N","2","4,N",,,,,,,,,,,,,,,,,,,,,"0.32","4,,N,13,",,,,,,,"1.11",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-11",,,,,,,"10",",N","5",",N",,,"1","3,N",,,,,,,,,,,,,,,"3.0","3,,N,16,","2.11",",,N,05,",,,,,,,"3.86",",,,N","4.9","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2022-12",,,,,,,"15",",N","5",",N","18",",N","4","3,N",,,,,,,,,,,,,"6",",,N,23,","3.5","3,,N,15,","1.42",",,N,15,",,,,,,,"3.34",",,,N","12.5","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-01",,,,,,,"16",",N","7",",N","11",",N","3","3,N",,,,,,,,,,,,,"13",",,N,29,","9.0","3,,N,29,","0.48",",,N,03,",,,,,,,"2.29",",,,N","13.9","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-02",,,,,,,"11",",N","6",",N","22",",N","3",",N",,,,,,,,,,,,,"8",",,N,01,","4.8",",,N,17,","1.14",",,N,27,",,,,,,,"3.54",",,,N","10.0",",,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-03",,,,,,,"14",",N","8",",N","12","1,N","4","2,N",,,,,,,,,,,,,"9","1,,N,25,","8.5","2,,N,25,","0.57",",,N,10,",,,,,,,"3.04",",,,N","23.7","2,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-04",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"0.63",",,N,17,",,,,,,,"2.85",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-05",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.47",",,N,09,",,,,,,,"1.07",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-06",,,,,,,"8",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.22",",,N,25,",,,,,,,"0.60",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-07",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"2.76",",,N,29,",,,,,,,"7.02",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-08",,,,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.74",",,N,15,",,,,,,,"2.77",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-09",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.44",",,N,26,",,,,,,,"3.70",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-10",,,,,,,"12","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"1.73","1,,N,14,",,,,,,,"3.44","1,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-11",,,,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.45",",,N,21,",,,,,,,"1.06",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2023-12",,,,,,,"13",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.46",",,N,26,",,,,,,,"1.78",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-01",,,,,,,"13","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"0.71","2,,N,13,",,,,,,,"2.59",",a,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-02",,,,,,,"4",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,T,N,28,","0.66",",,N,15,",,,,,,,"0.79",",,,N","0.0","3,T,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-03",,,,,,,"10",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"0.99",",,N,15,",,,,,,,"4.53",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-04",,,,,,,"13","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"1.81","1,,N,03,",,,,,,,"5.11","1,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-05",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"1.90",",,N,25,",,,,,,,"5.26",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-06",,,,,,,"18",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"1.54",",,N,04,",,,,,,,"8.07",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-07",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"2.81",",,N,14,",,,,,,,"7.73",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-08",,,,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.28",",,N,06,",,,,,,,"2.65",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-09",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.81",",,N,22,",,,,,,,"3.04",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-10",,,,,,,"5","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"2.44","1,,N,31,",,,,,,,"2.75","1,,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2024-12",,,,,,,"9",",N","3",",N",,,"1","5,N",,,,,,,,,,,,,,,"4.6","5,,N,20,","0.57",",,N,28,",,,,,,,"1.41",",,,N","5.1","5,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2025-01",,,,,,,"5",",N","0",",N",,,"1","3,N",,,,,,,,,,,,,,,"1.2","3,,N,23,","0.05",",,N,23,",,,,,,,"0.13",",,,N","1.3","3,,,N",,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2025-02",,,,,,,"12",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.41",",,N,15,",,,,,,,"1.04",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2025-03",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"0.94",",,N,05,",,,,,,,"3.45",",,,N",,,,,,,,,,,,,,,,
"US1WIDA0013","MADISON 3.7 WSW, WI US","43.0623","-89.4565","285.0","2025-04",,,,,,,"15","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"0.54","2,,N,18,",,,,,,,"2.56","2,,,N",,,,,,,,,,,,,,,,
